,item,sentence,zone,RT,word,nItem,meanItemRT,sdItemRT,gmeanItemRT,gsdItemRT,surprisal,all_entropy,prev_surprisal,prev_all_entropy,w_len,prev_w_len,log_freq,prev_log_freq,loc
176,1,6,177,180,to,86,319.2093023,105.9708191,303.433945,1.373593225,4.3442769050598145,1.2479161484049637,9.493288040161133,1.018615971062353,2,7,22.992670780646666,17.034186522861802,5
177,1,6,178,202,the,86,308.9418605,117.8007645,290.3092948,1.416175033,2.2085752487182617,1.330327490167572,4.3442769050598145,1.2479161484049637,3,2,24.00224221782431,22.992670780646666,6
178,1,6,179,248,local,85,307.4470588,121.351762,288.811014,1.410412881,8.5516357421875,1.3747950651588796,2.2085752487182617,1.330327490167572,5,3,18.363923412021254,24.00224221782431,7
179,1,6,180,213,folk,86,336.0465116,145.5023676,311.0513594,1.471191968,11.62391185760498,1.4425597054132275,8.5516357421875,1.3747950651588796,4,5,16.071450903735244,18.363923412021254,8
180,1,6,181,158,the,85,346.2352941,155.0923417,318.3920428,1.490780796,9.461175918579102,1.7860565500135914,11.62391185760498,1.4425597054132275,3,4,24.00224221782431,16.071450903735244,9
181,1,6,182,202,boar,85,342.5529412,164.4339863,315.1819598,1.475089821,,,,,,,,,
182,1,6,183,192,"was,",84,374.7142857,232.8684706,332.0880534,1.579260149,,,,,,,,,
183,1,6,184,191,bringing,86,374.5,184.8023268,341.4267066,1.512905562,13.390118598937988,1.97463309483859,,,8,,16.582407927638613,,12
184,1,6,185,191,terror,85,347.4235294,171.6409858,321.527758,1.448716845,10.035670280456543,1.6962673330545168,13.390118598937988,1.97463309483859,6,8,15.955948534682383,16.582407927638613,13
185,1,6,186,191,to,86,320.5,117.3845115,303.6024855,1.375973226,1.239458441734314,1.9750833921723472,10.035670280456543,1.6962673330545168,2,6,22.992670780646666,15.955948534682383,14
186,1,6,187,192,the,86,332.1511628,230.5505695,298.3770899,1.501149382,1.6888656616210938,2.1539558302261703,1.239458441734314,1.9750833921723472,3,2,24.00224221782431,22.992670780646666,15
187,1,6,188,180,peaceful,86,336.8604651,165.8674994,309.787326,1.479028378,12.508268356323242,2.1072277108464714,1.6888656616210938,2.1539558302261703,8,3,15.817998833477757,24.00224221782431,16
188,1,6,189,191,flocks,86,329.5116279,117.9458245,310.6289284,1.408829101,,,,,,,,,
189,1,6,190,225,and,86,341.6860465,155.0697954,315.4709966,1.470671594,3.8423585891723633,2.4516071953105585,,,3,,23.14948082663174,,18
190,1,6,191,214,ravaging,86,359.8604651,156.5370967,333.1085627,1.471330118,,,,,,,,,
191,1,6,192,214,the,86,397.1162791,212.7788921,354.3565988,1.587951331,1.2520478963851929,2.533612995730305,,,3,,24.00224221782431,,20
192,1,6,193,202,countryside,84,414.547619,324.9370432,357.3171253,1.623339092,5.390724182128906,2.40375155394837,1.2520478963851929,2.533612995730305,11,3,15.297273722670708,24.00224221782431,21
193,1,6,194,214,around.,82,429.804878,356.4618809,358.5685483,1.719989177,,,,,,,,,
194,1,7,195,191,Even,84,385.1309524,238.4116001,343.0228854,1.557045861,,,,,,,,,
195,1,7,196,214,"worse,",86,364.8255814,181.7104479,334.497483,1.486537851,,,,,,,,,
196,1,7,197,191,"however,",86,360.6511628,217.8566592,329.2839871,1.47328267,,,,,,,,,
197,1,7,198,203,the,86,324.4186047,115.7232464,306.2877208,1.402026247,3.6308491230010986,1.2340434448212614,,,3,,24.00224221782431,,3
198,1,7,199,191,boar,85,337.5058824,125.3941997,317.2395797,1.421324093,,,,,,,,,
199,1,7,200,180,most,86,356.4767442,160.1541703,329.5017596,1.467041622,13.124378204345703,1.4968278094186136,,,4,,19.880415664913063,,5
200,1,7,201,180,liked,86,343.0232558,141.0733624,318.7914851,1.459654764,11.679489135742188,1.6511230328508049,13.124378204345703,1.4968278094186136,5,4,16.30899878050114,19.880415664913063,6
201,1,7,202,202,to,86,331.9651163,139.899161,310.1831662,1.425138933,1.4510352611541748,1.6170823739133815,11.679489135742188,1.6511230328508049,2,5,22.992670780646666,16.30899878050114,7
202,1,7,203,192,go,85,309.5647059,108.2884647,293.1228057,1.387913009,8.223014831542969,1.636378665273334,1.4510352611541748,1.6170823739133815,2,2,18.90309083751221,22.992670780646666,8
203,1,7,204,191,to,86,318.4186047,124.2194893,298.9848255,1.412191835,2.6913323402404785,1.800316622648531,8.223014831542969,1.636378665273334,2,2,22.992670780646666,18.90309083751221,9
204,1,7,205,191,the,86,323.8953488,148.2303477,298.2272296,1.484093441,3.79356050491333,1.8684629767751717,2.6913323402404785,1.800316622648531,3,2,24.00224221782431,22.992670780646666,10
205,1,7,206,203,well,86,349.5697674,212.0698298,311.5796615,1.563025146,11.165942192077637,1.7582970556179123,3.79356050491333,1.8684629767751717,4,3,19.637689788060488,24.00224221782431,11
206,1,7,207,191,that,86,338.2906977,197.3684441,307.9294443,1.491779988,8.983238220214844,2.120584631935022,11.165942192077637,1.7582970556179123,4,4,22.109653507462845,19.637689788060488,12
207,1,7,208,180,was,86,324.5232558,137.042177,302.0086186,1.446528054,3.0658047199249268,2.1281362003823334,8.983238220214844,2.120584631935022,3,4,21.7353565937221,22.109653507462845,13
208,1,7,209,135,in,86,300.6511628,100.8497738,286.0985108,1.365362284,5.803722858428955,2.0404246630583227,3.0658047199249268,2.1281362003823334,2,3,22.856896773775095,21.7353565937221,14
209,1,7,210,247,the,86,311.7906977,164.9797218,284.8108524,1.483876264,1.2504876852035522,2.2044114878077092,5.803722858428955,2.0404246630583227,3,2,24.00224221782431,22.856896773775095,15
210,1,7,211,192,wood,86,356.7093023,212.7746041,315.4951849,1.594637399,10.36711311340332,1.9812810377128653,1.2504876852035522,2.2044114878077092,4,3,17.289505758666156,24.00224221782431,16
211,1,7,212,191,and,84,338.3571429,149.3844916,312.1965108,1.48304032,5.670569896697998,2.481187193604018,10.36711311340332,1.9812810377128653,3,4,23.14948082663174,17.289505758666156,17
212,1,7,213,191,drink,85,352.4588235,308.8512723,309.2715,1.548734157,7.211627960205078,2.323600988299466,5.670569896697998,2.481187193604018,5,3,16.640054905202252,23.14948082663174,18
213,1,7,214,214,its,85,326.7882353,157.293182,300.6646935,1.47239156,4.000406265258789,2.1533752456734137,7.211627960205078,2.323600988299466,3,5,20.344516344509024,16.640054905202252,19
214,1,7,215,180,fresh,85,324.3764706,148.6153533,299.0651238,1.478761527,10.668088912963867,2.1086868346247463,4.000406265258789,2.1533752456734137,5,3,17.049081479066217,20.344516344509024,20
215,1,7,216,191,"water,",85,366.7882353,260.244029,326.8873644,1.537786249,,,,,,,,,
216,1,7,217,203,so,86,339.8139535,183.206249,307.5241239,1.523801773,5.889406681060791,2.6391840992375557,,,2,,20.401090513661593,,22
217,1,7,218,191,that,85,313.4588235,149.6124798,288.0717209,1.483916513,1.180050253868103,2.6693372354136793,5.889406681060791,2.6391840992375557,4,2,22.109653507462845,20.401090513661593,23
218,1,7,219,191,the,83,301.5662651,114.2291442,283.6031776,1.411827701,2.8873836994171143,2.6517326685399176,1.180050253868103,2.6693372354136793,3,4,24.00224221782431,22.109653507462845,24
219,1,7,220,192,people,84,331.0,282.171784,294.8250679,1.497827232,7.460873126983643,2.417451151436287,2.8873836994171143,2.6517326685399176,6,3,19.612655954110974,24.00224221782431,25
220,1,7,221,180,of,85,313.9176471,140.458112,291.396034,1.446555334,2.8733835220336914,2.224370337881458,7.460873126983643,2.417451151436287,2,6,23.463006516878895,19.612655954110974,26
221,1,7,222,202,Bradford,85,318.9294118,113.6820742,301.5796351,1.39276702,15.424412727355957,2.1974454278521387,2.8733835220336914,2.224370337881458,8,2,14.467617491021848,23.463006516878895,27
222,1,7,223,180,had,86,353.872093,243.8277983,314.5350121,1.543690356,4.610458850860596,2.596567628889572,15.424412727355957,2.1974454278521387,3,8,20.99177083155515,14.467617491021848,28
223,1,7,224,191,second,85,350.1647059,174.9546096,318.6362108,1.522094627,14.431695938110352,1.956888776692534,4.610458850860596,2.596567628889572,6,3,18.879637669923277,20.99177083155515,29
224,1,7,225,180,thoughts,86,335.3837209,148.6454264,309.5254882,1.484299179,1.6931028366088867,2.3025909395884394,14.431695938110352,1.956888776692534,8,6,17.006842509258064,18.879637669923277,30
225,1,7,226,203,about,87,337.6781609,234.9694435,303.657615,1.503983745,2.7960762977600098,2.745809717459427,1.6931028366088867,2.3025909395884394,5,8,20.0985959323102,17.006842509258064,31
226,1,7,227,191,visiting,86,319.4418605,119.1051542,300.2022031,1.420050011,9.145389556884766,2.670084444511136,2.7960762977600098,2.745809717459427,8,5,15.848816795712464,20.0985959323102,32
227,1,7,228,371,the,86,335.3139535,194.9868932,305.128549,1.481268825,2.1105306148529053,2.690095501169403,9.145389556884766,2.670084444511136,3,8,24.00224221782431,15.848816795712464,33
228,1,7,229,203,well.,86,445.2093023,391.7718158,361.8315277,1.779115201,,,,,,,,,
229,1,8,230,180,That,85,350.4705882,181.4405706,317.0246449,1.541682048,,,,,,,,,
230,1,8,231,202,the,86,341.0,162.3684988,312.1471776,1.495683842,,,,,,,,,
231,1,8,232,180,people,86,335.5465116,151.7812402,309.6912884,1.473169352,8.237126350402832,0.688503297777787,5.135196208953857,0.2568164298335592,6,3,19.612655954110974,24.00224221782431,2
232,1,8,233,192,of,84,319.5238095,175.7562987,292.5668631,1.477536485,2.8148128986358643,0.8818138181302297,8.237126350402832,0.688503297777787,2,6,23.463006516878895,19.612655954110974,3
233,1,8,234,202,Bradford,86,337.0813953,188.2094087,303.7730636,1.540662239,13.030534744262695,1.0458608652166677,2.8148128986358643,0.8818138181302297,8,2,14.467617491021848,23.463006516878895,4
234,1,8,235,203,bore,85,351.5647059,243.0641424,312.2961262,1.543229339,14.83938217163086,1.2188417258175348,13.030534744262695,1.0458608652166677,4,8,15.987253097306978,14.467617491021848,5
235,1,8,236,202,the,85,370.6588235,198.0353836,331.81713,1.57064712,1.461793303489685,1.332214227267214,14.83938217163086,1.2188417258175348,3,4,24.00224221782431,15.987253097306978,6
236,1,8,237,214,brunt,86,358.1162791,183.0570094,324.1864994,1.540302857,0.5052082538604736,1.353259053348471,1.461793303489685,1.332214227267214,5,3,13.415374724014672,24.00224221782431,7
237,1,8,238,203,of,85,336.2117647,160.3258656,310.4687133,1.460027447,0.08295459300279617,1.5973600917446347,0.5052082538604736,1.353259053348471,2,5,23.463006516878895,13.415374724014672,8
238,1,8,239,191,the,84,333.702381,188.636182,300.2640078,1.535447139,1.0976556539535522,1.7463459026885308,0.08295459300279617,1.5973600917446347,3,2,24.00224221782431,23.463006516878895,9
239,1,8,240,191,beast's,84,382.6428571,264.0899191,329.4540861,1.65913017,,,,,,,,,
240,1,8,241,191,ferocity,84,402.2619048,242.6145795,353.9695662,1.618093871,,,,,,,,,
241,1,8,242,192,was,84,386.8333333,299.5457136,336.4038667,1.599346858,10.278491020202637,2.0520710839553797,,,3,,21.7353565937221,,12
242,1,8,243,202,unfair,86,343.4651163,142.2616229,319.5125357,1.451227134,14.03276538848877,1.863533823721375,10.278491020202637,2.0520710839553797,6,3,15.209776560949535,21.7353565937221,13
243,1,8,244,191,in,86,314.9534884,116.6183223,297.0720225,1.401772458,6.329802513122559,1.9436957951099276,14.03276538848877,1.863533823721375,2,6,22.856896773775095,15.209776560949535,14
244,1,8,245,203,the,85,308.1529412,121.376481,288.6236141,1.425653632,2.3030478954315186,2.0845483159863907,6.329802513122559,1.9436957951099276,3,2,24.00224221782431,22.856896773775095,15
245,1,8,246,214,eyes,86,323.2906977,145.1036033,300.6017238,1.444727012,1.607293963432312,1.7478307504862949,2.3030478954315186,2.0845483159863907,4,3,18.271185693179532,24.00224221782431,16
246,1,8,247,202,of,86,312.7209302,119.6134609,294.2912376,1.407851519,0.006949590053409338,2.2172960160175963,1.607293963432312,1.7478307504862949,2,4,23.463006516878895,18.271185693179532,17
247,1,8,248,236,the,86,348.8255814,262.8703636,306.7077255,1.560009177,1.389587163925171,2.2696420756280116,0.006949590053409338,2.2172960160175963,3,2,24.00224221782431,23.463006516878895,18
248,1,8,249,214,people,85,325.2,110.2284208,308.0999377,1.390364603,5.111173152923584,2.37439676731837,1.389587163925171,2.2696420756280116,6,3,19.612655954110974,24.00224221782431,19
249,1,8,250,203,of,85,305.2352941,95.00672245,291.6179392,1.353674307,0.466702938079834,2.29224783017986,5.111173152923584,2.37439676731837,2,6,23.463006516878895,19.612655954110974,20
250,1,8,251,191,the,85,380.4470588,257.4436834,329.8171167,1.631640498,2.6816904544830322,2.3040144417603816,0.466702938079834,2.29224783017986,3,2,24.00224221782431,23.463006516878895,21
251,1,8,252,214,region.,86,415.6627907,214.0149313,370.729891,1.604475275,,,,,,,,,
252,1,9,253,247,"Eventually,",86,342.6627907,174.8487488,311.0317307,1.532457555,,,,,,,,,
253,1,9,254,214,the,86,326.6860465,139.8739148,304.3600003,1.44253567,2.8817644119262695,0.6996352522237521,,,3,,24.00224221782431,,1
254,1,9,255,214,issue,86,341.3604651,157.7892051,313.2962903,1.496302522,9.17586898803711,0.9101162396951297,2.8817644119262695,0.6996352522237521,5,3,17.761158901591337,24.00224221782431,2
255,1,9,256,258,reached,86,336.6627907,145.568307,311.8299204,1.467736913,8.129705429077148,1.0525282829094265,9.17586898803711,0.9101162396951297,7,5,17.64124178924473,17.761158901591337,3
256,1,9,257,428,the,86,346.627907,154.2476272,322.4453715,1.437126141,2.28470516204834,1.2213548736878204,8.129705429077148,1.0525282829094265,3,7,24.00224221782431,17.64124178924473,4
257,1,9,258,349,ears,86,320.8488372,100.2816642,306.6417497,1.350804229,8.153192520141602,1.2452707743128693,2.28470516204834,1.2213548736878204,4,3,16.276469144999204,24.00224221782431,5
258,1,9,259,236,of,86,307.4069767,102.5139736,293.1168288,1.353914597,0.007334928493946791,1.4914996029875978,8.153192520141602,1.2452707743128693,2,4,23.463006516878895,16.276469144999204,6
259,1,9,260,225,the,86,328.0,149.2140981,302.9289649,1.465921647,2.095438003540039,1.5713247106527897,0.007334928493946791,1.4914996029875978,3,2,24.00224221782431,23.463006516878895,7
260,1,9,261,158,kindly,86,325.3255814,140.4348241,299.7772683,1.490874663,18.288236618041992,1.5609844190860627,2.095438003540039,1.5713247106527897,6,3,15.592950152103462,24.00224221782431,8
261,1,9,262,168,Lord,86,326.4883721,140.9363431,301.793753,1.477540218,,,,,,,,,
262,1,9,263,203,of,86,302.0116279,106.4577789,285.441725,1.39745334,,,,,,,,,
263,1,9,264,202,the,86,322.2906977,142.3124868,299.6463017,1.439183814,,,,,,,,,
264,1,9,265,192,Manor,86,317.5813953,113.4396409,300.5253687,1.391763098,,,,,,,,,
265,1,9,266,202,who,86,349.2674419,271.8880576,304.4101182,1.584900978,,,,,,,,,
266,1,9,267,225,the,86,327.3604651,141.1698112,305.4869678,1.426514004,,,,,,,,,
267,1,9,268,203,people,85,334.8941176,165.0423484,311.1432599,1.43091906,,,,,,,,,
268,1,9,269,202,had,86,321.0348837,132.9718632,300.7421971,1.416769799,,,,,,,,,
269,1,9,270,203,often,86,326.1046512,130.8035823,305.7545458,1.420147483,,,,,,,,,
270,1,9,271,213,asked,86,317.8837209,101.8632784,303.6054405,1.352279696,,,,,,,,,
271,1,9,272,192,for,86,310.5348837,144.3706584,288.9718167,1.430379178,,,,,,,,,
272,1,9,273,202,help.,86,334.9534884,185.6408238,302.2663068,1.528795196,,,,,,,,,
273,1,10,274,180,The,86,323.5813953,134.9382835,300.0609941,1.464676536,,,,,,,,,
274,1,10,275,203,Lord,86,311.0813953,147.5679875,288.0949291,1.443200046,,,,,,,,,
275,1,10,276,213,saw,86,322.4418605,211.9438108,292.6754383,1.472091772,,,,,,,,,
276,1,10,277,225,the,85,334.8352941,183.7953603,304.2811698,1.494286369,,,,,,,,,
277,1,10,278,226,severity,85,340.0352941,162.0482326,311.0878132,1.506520834,,,,,,,,,
278,1,10,279,213,of,85,317.5764706,120.8184762,299.4641915,1.397103174,,,,,,,,,
279,1,10,280,203,the,85,324.7411765,135.3457788,304.0650524,1.416959617,,,,,,,,,
280,1,10,281,214,problem,85,310.2,112.8193668,293.1949524,1.389852306,,,,,,,,,
281,1,10,282,213,the,86,330.5232558,137.4644961,307.5208688,1.449190707,,,,,,,,,
282,1,10,283,214,people,86,317.2674419,122.6257265,298.2367555,1.410628077,,,,,,,,,
283,1,10,284,203,faced,86,327.2209302,135.6113305,306.1081783,1.421365413,,,,,,,,,
284,1,10,285,213,and,86,325.0697674,151.4722876,299.6865125,1.468940117,,,,,,,,,
285,1,10,286,203,suggested,86,348.5930233,249.4507556,308.7046514,1.541723897,,,,,,,,,
286,1,10,287,225,a,86,331.5348837,169.8326303,305.2866473,1.463793079,,,,,,,,,
287,1,10,288,202,contest,85,328.5411765,123.210288,308.8912115,1.413723958,,,,,,,,,
288,1,10,289,203,could,85,332.6,146.0339328,306.8664177,1.479764571,,,,,,,,,
289,1,10,290,202,solve,84,295.4642857,91.1086266,283.0245125,1.337319054,,,,,,,,,
290,1,10,291,192,the,85,308.2470588,145.6543451,286.136779,1.434653277,,,,,,,,,
291,1,10,292,202,problem.,85,331.8705882,173.1966119,303.0935544,1.49153598,,,,,,,,,
292,1,11,293,203,He,85,315.7529412,125.6324861,296.2971168,1.417240714,,,,,,,,,
293,1,11,294,202,said,85,313.4705882,141.6974971,290.8882791,1.447043248,,,,,,,,,
294,1,11,295,225,that,85,306.6117647,134.4029207,284.6687088,1.449605435,,,,,,,,,
295,1,11,296,180,whoever,85,338.4705882,310.2116631,293.6312323,1.566607984,,,,,,,,,
296,1,11,297,191,could,86,308.4534884,112.0264314,290.4536823,1.413120298,,,,,,,,,
297,1,11,298,169,kill,86,310.8372093,118.145161,292.2895238,1.412004636,,,,,,,,,
298,1,11,299,180,the,85,297.8235294,127.0390994,278.4497208,1.422945026,,,,,,,,,
299,1,11,300,169,boar,85,303.6470588,103.4902464,288.4583756,1.374797122,,,,,,,,,
300,1,11,301,169,and,85,286.7294118,93.45222719,274.0134496,1.344000407,,,,,,,,,
301,1,11,302,191,bring,85,288.5294118,115.3167055,272.3568145,1.383683515,,,,,,,,,
302,1,11,303,158,as,85,331.6117647,153.1608316,304.785678,1.487976628,,,,,,,,,
303,1,11,304,180,proof,85,340.7294118,155.7839154,312.2552903,1.504185692,,,,,,,,,
304,1,11,305,180,its,85,300.5529412,111.844972,283.4375375,1.402486858,,,,,,,,,
305,1,11,306,168,head,85,300.0235294,103.5476629,284.5909114,1.379675178,,,,,,,,,
306,1,11,307,180,to,85,294.4470588,97.84335219,280.7891252,1.354290048,,,,,,,,,
307,1,11,308,158,the,85,320.7647059,188.8675302,292.0103696,1.483514005,,,,,,,,,
308,1,11,309,180,Manor,85,316.9058824,134.1555266,295.342066,1.438700144,,,,,,,,,
309,1,11,310,169,House,84,328.8809524,142.3768464,304.9047575,1.462634541,,,,,,,,,
310,1,11,311,168,would,84,317.3333333,118.2315813,299.7508936,1.393717265,,,,,,,,,
311,1,11,312,203,be,84,321.4285714,221.7101269,287.5448941,1.522076137,,,,,,,,,
312,1,11,313,157,rewarded,85,305.4941176,111.209329,288.2087337,1.402958491,,,,,,,,,
313,1,11,314,214,with,85,314.0941176,132.8827467,292.2974597,1.446926475,,,,,,,,,
